gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2306441067	ad43e954-dd79-4986-ae34-9ccdbd8bf568	GU680576	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna		CA	Canada:Manitoba		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.66	-94.17							2009-07-24T00:00:00	24	7	2009	2234822	2234822	PRESERVED_SPECIMEN							CC_BY_4_0		J.E.Lim			2020-09-01T18:10:31.240Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2306392485	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HQ972028	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.75	-93.91							2009-07-24T00:00:00	24	7	2009	2234829	2234809	PRESERVED_SPECIMEN							CC_BY_4_0		J.E.Lim			2020-09-01T18:10:15.867Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2306045482	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG448806	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia dentifera		SPECIES	Daphnia dentifera Forbes, 1893	Daphnia dentifera		CA	Canada:Ontario, Crawford lake		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	43.47	-79.95							2016-06-03T00:00:00	3	6	2016	8264455	8264455	PRESERVED_SPECIMEN					Manuel Elias-Gutierrez		CC_BY_4_0		Manuel Elias-Gutierrez, Martha Valdez-Moreno & Kate Perez			2020-09-01T18:10:40.714Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2306018293	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG317532	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba, Churchill, 16 km E Churchill, tundra ponds, Vegetation & margins		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.76	-93.92							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN					Angela Telfer		CC_BY_4_0		J. Witt			2020-09-01T18:10:13.819Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2305815104	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG449209	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia dentifera		SPECIES	Daphnia dentifera Forbes, 1893	Daphnia dentifera		CA	Canada:Ontario, Crawford lake		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	43.47	-79.95							2016-06-03T00:00:00	3	6	2016	8264455	8264455	PRESERVED_SPECIMEN					Manuel Elias-Gutierrez		CC_BY_4_0		Manuel Elias-Gutierrez, Martha Valdez-Moreno & Kate Perez			2020-09-01T18:10:27.649Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2305645290	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM400740	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.77	-93.85							2009-07-28T00:00:00	28	7	2009	2234829	2234809	PRESERVED_SPECIMEN							CC_BY_4_0		S.Schott			2020-09-01T18:10:14.159Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2305573691	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG449742	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia dentifera		SPECIES	Daphnia dentifera Forbes, 1893	Daphnia dentifera		CA	Canada:Ontario, Crawford lake		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	43.47	-79.95							2016-06-03T00:00:00	3	6	2016	8264455	8264455	PRESERVED_SPECIMEN					Manuel Elias-Gutierrez		CC_BY_4_0		Manuel Elias-Gutierrez, Martha Valdez-Moreno & Kate Perez			2020-09-01T18:10:34.071Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2305568843	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM400741	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.78	-93.74							2009-07-25T00:00:00	25	7	2009	2234829	2234809	PRESERVED_SPECIMEN							CC_BY_4_0		J.E.Lim			2020-09-01T18:10:12.518Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2305518844	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG318373	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba, Churchill, 16 km E Churchill, tundra ponds, Vegetation & margins		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.76	-93.92							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN					Angela Telfer		CC_BY_4_0		J. Witt			2020-09-01T18:10:12.418Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2305167932	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG310444	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna		CA	Canada:Manitoba, Churchill, 16 km SW Churchill, Churchill River Pump House, Still Inlet to Churchill River		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.63	-94.23							2010-08-04T00:00:00	4	8	2010	2234822	2234822	PRESERVED_SPECIMEN					Angela Telfer		CC_BY_4_0		J. Bowman			2020-09-01T18:10:23.166Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2305147833	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG448784	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia dentifera		SPECIES	Daphnia dentifera Forbes, 1893	Daphnia dentifera		CA	Canada:Ontario, Crawford lake		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	43.47	-79.95							2016-06-03T00:00:00	3	6	2016	8264455	8264455	PRESERVED_SPECIMEN					Manuel Elias-Gutierrez		CC_BY_4_0		Manuel Elias-Gutierrez, Martha Valdez-Moreno & Kate Perez			2020-09-01T18:10:26.406Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2304987010	ad43e954-dd79-4986-ae34-9ccdbd8bf568	EU702132	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna		CA	Canada:Ontario		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	45.22	-78.93							2006-07-23T00:00:00	23	7	2006	2234822	2234822	PRESERVED_SPECIMEN					Manuel Elias Gutierrez		CC_BY_4_0		Manuel Elias Gutierrez			2020-09-01T18:10:39.047Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2304883722	ad43e954-dd79-4986-ae34-9ccdbd8bf568	KM611797	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia dentifera		SPECIES	Daphnia dentifera Forbes, 1893	Daphnia dentifera		CA	Canada:Ontario, Pukaskwa NP, Halfway Lake		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	48.59	-86.29							2008-06-29T00:00:00	29	6	2008	8264455	8264455	PRESERVED_SPECIMEN					Sarah Adamowicz		CC_BY_4_0		BIObus 2008			2020-09-01T18:10:26.545Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2304633714	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG449243	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia dentifera		SPECIES	Daphnia dentifera Forbes, 1893	Daphnia dentifera		CA	Canada:Ontario, Crawford lake		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	43.47	-79.95							2016-06-03T00:00:00	3	6	2016	8264455	8264455	PRESERVED_SPECIMEN					Manuel Elias-Gutierrez		CC_BY_4_0		Manuel Elias-Gutierrez, Martha Valdez-Moreno & Kate Perez			2020-09-01T18:10:32.003Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2304518192	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM375980	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.75	-93.91							2007-07-18T00:00:00	18	7	2007	2234829	2234809	PRESERVED_SPECIMEN							CC_BY_4_0		Arctic Ecology			2020-09-01T18:10:11.596Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2304277278	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM400744	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.78	-93.74							2009-07-25T00:00:00	25	7	2009	2234829	2234809	PRESERVED_SPECIMEN							CC_BY_4_0		J.E.Lim			2020-09-01T18:10:11.008Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2304239783	ad43e954-dd79-4986-ae34-9ccdbd8bf568	MG317720	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Canada:Manitoba, Churchill, 16 km E Churchill, tundra ponds, Vegetation & margins		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	58.76	-93.92							2010-08-09T00:00:00	9	8	2010	2234829	2234809	PRESERVED_SPECIMEN					Angela Telfer		CC_BY_4_0		J. Witt			2020-09-01T18:10:09.064Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2251610565	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZPLMX901-06	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4795	BOLD:AAA4795		CA	Dorset Environmental Science Center	Ontario	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	45.225	-78.929							2006-07-23T00:00:00	23	7	2006	10448435	2234822	MATERIAL_SAMPLE					Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	Manuel Elias Gutierrez			2020-09-05T05:53:10.509Z		GEODETIC_DATUM_ASSUMED_WGS84
2251609775	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZPLMX902-06	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4795	BOLD:AAA4795		CA	Dorset Environmental Science Center	Ontario	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	45.225	-78.929							2006-07-23T00:00:00	23	7	2006	10448435	2234822	MATERIAL_SAMPLE					Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	Manuel Elias Gutierrez			2020-09-05T05:54:17.798Z		GEODETIC_DATUM_ASSUMED_WGS84
2251609653	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZMIII450-08	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4797	BOLD:AAA4797		CA	16 km E Churchill, tundra ponds, Tundra channel at pond	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.755	-93.915							2006-08-16T00:00:00	16	8	2006	10479912	2234822	MATERIAL_SAMPLE			ECO-CH-Z-08658		Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	Manuel Elias-Gutierrez			2020-09-05T05:53:10.079Z		GEODETIC_DATUM_ASSUMED_WGS84
2251609602	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZPLMX919-06	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia dentifera		UNRANKED	BOLD:AAI5824	BOLD:AAI5824		CA	Pinehurst Lake	Ontario	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	43.27	-80.389			289.0	0.0			2006-08-20T00:00:00	20	8	2006	10261363	8264455	MATERIAL_SAMPLE					Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	Manuel Elias Gutierrez			2020-09-05T05:53:09.377Z		GEODETIC_DATUM_ASSUMED_WGS84
2251609350	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZPII546-07	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		UNRANKED	BOLD:AAI5825	BOLD:AAI5825		CA	Churchill, 16 km E Churchill, tundra ponds, Tundra Lake A	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.758	-93.911			5.0	0.0			2006-08-15T00:00:00	15	8	2006	10009063	2234809	MATERIAL_SAMPLE			ECO-CH-Z-06003		Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	M.Elias Guttierrez			2020-09-05T05:52:45.562Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2251609251	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZPII244-07	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:ADM0154	BOLD:ADM0154		CA	Churchill, 11 km S Churchill, Churchill River weir, weir channel	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.672	-94.161							2006-08-16T00:00:00	16	8	2006	9840830	2234822	MATERIAL_SAMPLE			ECO-CH-Z-05957		Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	M.Elias, M.Pearce			2020-09-05T05:52:43.958Z		GEODETIC_DATUM_ASSUMED_WGS84
2251609122	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZMIII294-08	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4797	BOLD:AAA4797		CA	16 km E Churchill, Bird Cove, Rock Bluff A, Pond 32	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.772	-93.844							2006-08-14T00:00:00	14	8	2006	10479912	2234822	MATERIAL_SAMPLE			ECO-CH-Z-08655		Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	Manuel Elias-Gutierrez			2020-09-05T05:53:10.488Z		GEODETIC_DATUM_ASSUMED_WGS84
2251609074	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZMIII455-08	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4797	BOLD:AAA4797		CA	16 km E Churchill, Bird Cove, Rock Bluff A, Pond 27	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.772	-93.844							2006-08-14T00:00:00	14	8	2006	10479912	2234822	MATERIAL_SAMPLE			ECO-CH-Z-08659		Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	Manuel Elias-Gutierrez			2020-09-05T05:54:11.389Z		GEODETIC_DATUM_ASSUMED_WGS84
2251608393	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ZMIII293-08	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4797	BOLD:AAA4797		CA	16 km E Churchill, Bird Cove, Rock Bluff A, Pond 32	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.772	-93.844							2006-08-14T00:00:00	14	8	2006	10479912	2234822	MATERIAL_SAMPLE			ECO-CH-Z-08651		Manuel Elias-Gutierrez		CC_BY_4_0	Barcode of Life Datasystems	Manuel Elias-Gutierrez			2020-09-05T05:53:04.535Z		GEODETIC_DATUM_ASSUMED_WGS84
2251318161	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=SABRA006-08	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		SPECIES	Daphnia magna Straus, 1820	Daphnia magna		CA	Churchill, 16 km E Churchill, Bird Cove, Rock Bluff A, rock bluff pond	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.77	-93.847			3.0	0.0			2008-07-09T00:00:00	9	7	2008	2234822	2234822	MATERIAL_SAMPLE					Sarah Adamowicz		CC_BY_4_0	Barcode of Life Datasystems	C.Carr, S.McCubbin, J.Sones			2020-09-05T05:53:54.428Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209626	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ159-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		UNRANKED	BOLD:AAG9534	BOLD:AAG9534		CA	Churchill, 22 km ESE Churchill, Ramsay Trail, Pond S of gravel pit	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.733	-93.792			13.0	0.0			2010-07-15T00:00:00	15	7	2010	10279113	2234809	MATERIAL_SAMPLE			BIOUG00924-F04		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:53:05.943Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209570	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ160-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		UNRANKED	BOLD:AAI5828	BOLD:AAI5828		CA	Churchill, 10 km ESE Churchill, Launch Road near A-frame, A-frame roadside pond	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.757	-94.001			10.0	0.0			2010-07-16T00:00:00	16	7	2010	10035095	2234809	MATERIAL_SAMPLE			BIOUG00924-F05		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:53:04.517Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209567	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWC931-12	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4797	BOLD:AAA4797		CA	Churchill, 11 km S Churchill, Churchill River weir, Weir Pond 2	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.6729	-94.1582							2011-07-22T00:00:00	22	7	2011	10479912	2234822	MATERIAL_SAMPLE					Omar A. Zaheer		CC_BY_4_0	Barcode of Life Datasystems	O.Zaheer			2020-09-05T05:54:20.978Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209556	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ121-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		UNRANKED	BOLD:AAG9534	BOLD:AAG9534		CA	Churchill, 13 km E Churchill, Eastern Creek, E pond E of creek	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.76	-93.949			10.0	0.0			2010-07-19T00:00:00	19	7	2010	10279113	2234809	MATERIAL_SAMPLE			BIOUG00924-C02		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:53:07.750Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209516	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ191-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Churchill, 10 km ESE Churchill, Launch Road near A-frame, Dome pond E	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.758	-93.998			10.0	0.0			2010-06-15T00:00:00	15	6	2010	2234829	2234809	MATERIAL_SAMPLE			BIOUG00923-A01		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:54:20.981Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209501	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWC932-12	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:AAA4797	BOLD:AAA4797		CA	Churchill, 11 km S Churchill, Churchill River weir, Weir Pond 2	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.6729	-94.1582							2011-07-22T00:00:00	22	7	2011	10479912	2234822	MATERIAL_SAMPLE					Omar A. Zaheer		CC_BY_4_0	Barcode of Life Datasystems	O.Zaheer			2020-09-05T05:53:55.552Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209452	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ157-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		UNRANKED	BOLD:ACE8538	BOLD:ACE8538		CA	Churchill, 16 km E Churchill, Bird Cove, Rock Bluff C, Pond S of #58A	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.765	-93.869			9.0	0.0			2010-07-13T00:00:00	13	7	2010	10649455	2234809	MATERIAL_SAMPLE			BIOUG00924-F02		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:54:14.449Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209403	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ158-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		UNRANKED	BOLD:ACE8538	BOLD:ACE8538		CA	Churchill, 16 km E Churchill, Bird Cove, Rock Bluff C, Pond #58	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.765	-93.869			9.0	0.0			2010-07-13T00:00:00	13	7	2010	10649455	2234809	MATERIAL_SAMPLE			BIOUG00924-F03		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:53:55.366Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209397	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWC930-12	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna		UNRANKED	BOLD:ADM0154	BOLD:ADM0154		CA	Churchill, 11 km S Churchill, Churchill River weir, Weir Pond 2	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.6729	-94.1582							2011-07-22T00:00:00	22	7	2011	9840830	2234822	MATERIAL_SAMPLE					Omar A. Zaheer		CC_BY_4_0	Barcode of Life Datasystems	O.Zaheer			2020-09-05T05:53:01.827Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209359	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ154-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		UNRANKED	BOLD:ABZ1967	BOLD:ABZ1967		CA	Churchill, 16 km E Churchill, Bird Cove, Rock Bluff C, Pond #38	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.764	-93.868			9.0	0.0			2010-07-12T00:00:00	12	7	2010	10252955	2234809	MATERIAL_SAMPLE			BIOUG00924-E11		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:53:05.819Z		GEODETIC_DATUM_ASSUMED_WGS84
2251209324	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=OZFWZ175-11	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia tenebrosa Sars, 1899	Daphnia tenebrosa		CA	Churchill, 16 km E Churchill, tundra ponds, E pond, shore	Manitoba	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	58.752	-93.917			10.0	0.0			2010-08-03T00:00:00	3	8	2010	2234829	2234809	MATERIAL_SAMPLE			BIOUG00924-G08		Amanda K. Winegardner		CC_BY_4_0	Barcode of Life Datasystems	A.Winegardner and E.Boyle			2020-09-05T05:54:21.782Z		GEODETIC_DATUM_ASSUMED_WGS84
