ID,NAME,Acanthocyclops vernalis,Aglaodiaptomus leptopus,Alona affinis,Alona costata,Alona guttata,Alona rectangula,Alonella nana,Bosmina coregoni,Bosmina hagmanni,Bosmina longirostris,Ceriodaphnia pulchella,Ceriodaphnia quadrangula,Ceriodaphnia reticulata,Chydorus sphaericus,Cyclops scutifer,Daphnia ambigua,Daphnia dentifera,Daphnia galeata,Daphnia longiremis,Daphnia middendorffiana,Daphnia pulex,Daphnia schodleri,Diacyclops thomasi,Diaphanosoma birgei,Epischura nevadensis,Eucyclops agilis,Eurycercus lamellatus,Hesperodiaptomus arcticus,Hesperodiaptomus franciscanus,Hesperodiaptomus kenai,Hesperodiaptomus shoshone,Heterocope septentrionalis,Holopedium gibberum,Leptodiaptomus angustilobus,Leptodiaptomus novamexicanus,Leptodiaptomus nudus,Leptodiaptomus sicilis,Leptodiaptomus signicauda,Leptodiaptomus tyrrelli,Leptodora kindtii,Macrocyclops albidus,Microcyclops varicans,Orthocyclops modestus,Polyphemus pediculus,Scapholeberis kingi,Sida crystallina,Simocephalus vetulus,Skistodiaptomus oregonensis,LATITUDE,LONGITUDE,FISH_STOCKING,RECENT_DATE,RECENT_REF,RESEARCH_GROUP,#_YEARS_SAMPLED
412,Sassenach Lake #2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.22837699,-118.3768035,0,1984,Donald_et_al_1985,EC_CWS,1
413,Caribou Lake (upper),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.40834359,-118.9590434,1,1980,Donald_et_al_1985,EC_CWS,1
414,Topaz Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,53.3889607,-118.8504457,1,1980,Donald_et_al_1985,EC_CWS,1
415,Princess Lake,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,53.18908789,-118.0690599,1,1970,Anderson_1974,EC_CWS,1
416,Celestine Lake,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,53.18702042,-118.0467835,1,1979,Donald_et_al_1985,EC_CWS,3
417,Caribou Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.73997701,-117.7974698,0,1968,Anderson_1974,EC_CWS,1
418,High Lake One,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.88915966,-118.2070613,0,1978,Anderson_Donald_1980,EC_CWS,1
419,Talus Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.65603916,-117.7002893,0,1967,Anderson_1974,EC_CWS,1
420,Henry Pond (east),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.93646608,-118.2691024,0,1968,Anderson_1974,EC_CWS,1
421,Geraldine Lake #2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.60705757,-117.9316824,1,1979,Donald_DeHenau_1981,EC_CWS,1
422,Rocky (#1),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.70479359,-117.4545709,0,1970,Anderson_1974,EC_CWS,1
423,Twin Lake (south),1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52.86785952,-118.0705199,1,1968,Anderson_1970b,EC_CWS,2
424,Ultramaligne Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.59810465,-117.4959425,0,1967,Anderson_1974,EC_CWS,1
426,Moab Lake,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,52.66110362,-117.9558381,1,1994,Donald_1996_Pers_Comms,EC_CWS,8
427,Branchinecta Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.4836913,-117.4278434,0,1967,Anderson_1974,EC_CWS,1
428,Geraldine Lake (lower),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.61569196,-117.9289264,1,1979,Donald_DeHenau_1981,EC_CWS,2
429,Catacombs Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.43642624,-117.7844467,0,1969,Anderson_1974,EC_CWS,1
430,Ouzel Lake (upper),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.50957246,-117.4776617,0,1967,Anderson_1974,EC_CWS,1
431,Amber (#2),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.81355983,-117.8922174,0,1968,Anderson_1974,EC_CWS,1
432,Cairngorm Lake (north),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.93690655,-118.2140738,0,1997,Donald_1996_Pers_Comms,EC_CWS,2
433,Mile 16 1/2 Lake,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,52.70923369,-117.910633,1,1994,Donald_1996_Pers_Comms,EC_CWS,3
434,Eagle Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.13889343,-118.6286035,0,1968,Anderson_1974,EC_CWS,1
435,Lily Pond,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52.87859579,-118.2263981,1,1970,Anderson_1974,EC_CWS,1
436,High Lake Three,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52.89581677,-118.2198229,0,1978,Anderson_Donald_1980,EC_CWS,1
437,High Lake Five,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.90351076,-118.2399332,0,1978,Anderson_Donald_1980,EC_CWS,1
438,Summit Lake (south),1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52.88642152,-117.7551071,0,1968,Anderson_1974,EC_CWS,1
439,High Lake Two,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52.89105381,-118.2135056,0,1978,Anderson_Donald_1980,EC_CWS,1
440,Pika Lake (north),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.48951463,-117.4502862,0,1967,Anderson_1974,EC_CWS,1
441,Kerr Lake (north),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.93998093,-118.2376125,0,1968,Anderson_1974,EC_CWS,1
442,Long Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,52.44300589,-117.6562853,1,1979,Donald_DeHenau_1981,EC_CWS,1
443,High Lake Six,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.89867032,-118.2505736,0,1978,Anderson_Donald_1980,EC_CWS,1
444,Center Lake (south),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.82426323,-117.9116262,0,1968,Anderson_1974,EC_CWS,1
445,Lectern Lake,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,52.77146142,-118.0571545,1,1996,Donald_1996_Pers_Comms,EC_CWS,3
446,Outer Rink Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.92271903,-118.5834669,0,1970,Anderson_1974,EC_CWS,1
447,Kerkeslin Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.65452308,-117.7830671,0,1979,Donald_DeHenau_1981,EC_CWS,1
448,Moren Pond (#1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.01439633,-118.5450811,0,1970,Anderson_1974,EC_CWS,1
449,Cavell Lake (upper),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.68570074,-118.019502,0,1996,Donald_1996_Pers_Comms,EC_CWS,2
450,Divergence Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.49917269,-117.9718856,0,1969,Donald_1996_Pers_Comms,EC_CWS,1
451,Fryatt Lake (upper),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.54901012,-117.9515867,0,1969,Anderson_1974,EC_CWS,1
452,Chalet Pond,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.21895601,-117.2229523,1,1979,Donald_DeHenau_1981,EC_CWS,1
453,Medicine Tent (#2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.72897138,-117.1757149,0,1970,Anderson_1974,EC_CWS,1
454,Amber (#1),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8113951,-117.8883749,0,1968,Anderson_1974,EC_CWS,1
455,Geraldine Lake #5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.57065521,-117.9487057,0,1979,Donald_DeHenau_1981,EC_CWS,1
456,Zengel Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.97785946,-118.1652667,0,1968,Anderson_1974,EC_CWS,1
457,Trapper Pond (upper),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.66369849,-117.6755557,0,1968,Anderson_1974,EC_CWS,1
458,Pocahontas Pond,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53.20892857,-117.9180932,1,1969,Anderson_1970b,EC_CWS,1
459,Geraldine Lake #4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.57702038,-117.9487103,0,1979,Donald_DeHenau_1981,EC_CWS,1
460,High Lake Four,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,52.89817476,-118.2300283,0,1978,Anderson_Donald_1980,EC_CWS,1
461,Wabasso Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78777395,-117.9867421,0,1970,Anderson_1974,EC_CWS,1
462,Maligne Lake,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52.68269068,-117.5795029,1,1994,Donald_1996_Pers_Comms,EC_CWS,6
463,Ouzel Lake (lower),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.50764899,-117.470819,0,1967,Anderson_1974,EC_CWS,1
464,Hostel Pond (Mile 54),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52.346173,-117.340668,1,1979,Donald_DeHenau_1981,EC_CWS,1
465,Whitewater Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.49607818,-117.4594711,0,1967,Anderson_1974,EC_CWS,1
466,Mitchell Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.42384168,-117.4774257,0,1979,Donald_DeHenau_1981,EC_CWS,1
467,O'Beirne Lake #2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.91348678,-118.6041452,0,1983,Donald_et_al_1985,EC_CWS,2
468,O'Beirne Lake #4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.90783559,-118.600531,0,1983,Donald_et_al_1985,EC_CWS,1
469,Leach Pond (#2),1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,52.67273673,-117.8924812,0,1970,Anderson_1974,EC_CWS,1
470,High Lake Seven,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,52.89483833,-118.2482186,1,1978,Anderson_Donald_1980,EC_CWS,1
471,Zengel Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.97128775,-118.1879638,0,1968,Anderson_1974,EC_CWS,1
472,Cairngorm Lake (south),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.93019839,-118.2159838,0,1997,Donald_1996_Pers_Comms,EC_CWS,2
473,Unnamed Pond (along Athabasca),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8498188,-118.0531766,0,1969,Anderson_1970b,EC_CWS,1
474,Twin Lake (north),1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,52.87057352,-118.0716267,0,1968,Anderson_1970b,EC_CWS,1
475,Geraldine Lake #3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.59246954,-117.9426222,1,1979,Donald_DeHenau_1981,EC_CWS,2
476,Leach Lake,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,52.693118,-117.904428,1,1996,Donald_1996_Pers_Comms,EC_CWS,5
477,Moraine Pond,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.13737599,-118.619905,0,1994,Donald_1996_Pers_Comms,EC_CWS,2
478,Prairie Leech Pond,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,52.91919486,-118.3617095,0,1996,Donald_1996_Pers_Comms,EC_CWS,1
479,J436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9068324,-118.3260502,0,1995,Donald_et_al_2001,EC_CWS,1
480,Edwards Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.70395484,-117.8664775,1,1995,Donald_1996_Pers_Comms,EC_CWS,3
481,Trapper Lake (upper),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.65036844,-117.6922904,0,1967,Anderson_1974,EC_CWS,1
482,Lick Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.43754033,-117.8791156,0,1969,Anderson_1974,EC_CWS,1
483,Halcyon Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.6641725,-117.7290611,0,1967,Anderson_1974,EC_CWS,1
484,3rd of Five,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.81689317,-118.0070332,1,1995,Donald_1996_Pers_Comms,EC_CWS,1
485,5th of Five,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52.81347564,-118.0008114,1,1995,Donald_1996_Pers_Comms,EC_CWS,2
486,Dragon Lake,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.47095788,-117.6641944,1,1979,Donald_DeHenau_1981,EC_CWS,1
487,Rink Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52.90317183,-118.5883151,0,1983,Donald_et_al_1985,EC_CWS,2
488,Golden Lake,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,52.89767119,-118.3276734,1,2000,Donald_et_al_2001,EC_CWS,4
489,Mina Lake,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,52.883022,-118.1206048,1,1994,Donald_1996_Pers_Comms,EC_CWS,3
490,Tekarra Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.84832734,-117.9519712,0,1968,Anderson_1974,EC_CWS,1
491,Beauvert Lake,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,52.88191195,-118.0613995,1,1994,Donald_et_al_2001,EC_CWS,5
492,Dorothy Lake,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,52.88287048,-118.2285845,1,1994,Donald_et_al_2001,EC_CWS,4
493,Nigel Lake (Wilcox),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.24724896,-117.1980324,0,1970,Anderson_1974,EC_CWS,1
494,Beryl Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.64855359,-118.1303584,0,1970,Anderson_1974,EC_CWS,1
495,Iris Lake,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,52.87786795,-118.221132,1,1994,Donald_et_al_2001,EC_CWS,3
496,Rathlin Lake,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.87542008,-118.1904092,0,1978,Anderson_Donald_1980,EC_CWS,1
497,Wolverine Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.49373048,-117.2541806,0,1967,Anderson_1974,EC_CWS,1
498,Loc Gris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.59753,-117.2184912,0,1970,Anderson_1974,EC_CWS,1
499,Mahood Lake,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0234104,-118.5563474,0,1970,Anderson_1974,EC_CWS,1
500,Henry Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.94485662,-118.2646301,0,1968,Anderson_1974,EC_CWS,1
501,Kerr Lake (south),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.93595564,-118.2365305,0,1968,Anderson_1974,EC_CWS,1
502,Kerr Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.94054723,-118.2332982,0,1968,Anderson_1974,EC_CWS,1
503,Cavell Meadows Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6796346,-118.0480872,1,1994,Donald_1996_Pers_Comms,EC_CWS,1
504,Trefoil Pond (#3),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.89194325,-118.0585527,0,1970,Anderson_1974,EC_CWS,1
